StartTime: 2021-11-13 15:29:38.220
address	Time(s)	ax(g)	ay(g)	az(g)	wx(deg/s)	wy(deg/s)	wz(deg/s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(°)
0x50	 15:29:38.977	-0.2021	-0.9873	0.0405	-0.6104	-19.4092	20.5688	-87.7039	9.3329	-2.7246	38.99
0x50	 15:29:39.006	-0.2021	-0.9873	0.0405	-1.9531	-23.1323	21.4844	-87.6819	9.5581	-2.4774	38.99
0x50	 15:29:39.006	-0.1890	-1.0088	0.0361	-1.9531	-23.1323	21.4844	-87.6599	9.7778	-2.2357	38.99
0x50	 15:29:39.007	-0.1890	-1.0088	0.0361	-2.5024	-28.0151	21.4233	-87.6379	9.9866	-1.9446	38.99
0x50	 15:29:39.017	-0.1768	-1.0093	0.0283	-2.5024	-28.0151	21.4233	-87.6160	10.1953	-1.6479	38.99
0x50	 15:29:39.026	-0.1768	-1.0093	0.0283	-2.1973	-32.2266	20.1416	-87.5885	10.3766	-1.3129	38.99
0x50	 15:29:39.037	-0.1572	-0.9863	0.0386	-2.1973	-32.2266	20.1416	-87.5555	10.5579	-0.9778	38.99
0x50	 15:29:39.047	-0.1572	-0.9863	0.0386	-2.2583	-30.5786	19.4702	-87.5226	10.7227	-0.6592	38.99
0x50	 15:29:39.057	-0.1714	-0.9761	0.0493	-2.2583	-30.5786	19.4702	-87.4896	10.8875	-0.3406	38.99
0x50	 15:29:39.067	-0.1714	-0.9761	0.0493	-2.6855	-27.0386	17.8833	-87.4567	11.0413	-0.0549	38.99
0x50	 15:29:39.076	-0.1753	-0.9717	0.0508	-2.6855	-27.0386	17.8833	-87.4292	11.1951	0.2197	38.99
0x50	 15:29:39.086	-0.1753	-0.9717	0.0508	-3.2349	-23.3765	15.2588	-87.4072	11.3269	0.4669	38.99
0x50	 15:29:39.096	-0.1982	-0.9678	0.0518	-3.2349	-23.3765	15.2588	-87.3907	11.4587	0.7141	38.99
0x50	 15:29:39.107	-0.1982	-0.9678	0.0518	-4.0283	-20.9961	13.4888	-87.3798	11.5796	0.9338	38.99
0x50	 15:29:39.116	-0.2271	-0.9639	0.0508	-4.0283	-20.9961	13.4888	-87.3743	11.7059	1.1536	38.99
0x50	 15:29:39.127	-0.2271	-0.9639	0.0508	-6.4087	-22.3999	12.5732	-87.3853	11.8378	1.3843	38.99
0x50	 15:29:39.148	-0.2256	-0.9883	0.0474	-6.4087	-22.3999	12.5732	-87.3962	11.9641	1.6205	38.99
0x50	 15:29:39.148	-0.2256	-0.9883	0.0474	-7.8125	-25.4517	12.5122	-87.4182	12.0850	1.8896	38.99
0x50	 15:29:39.155	-0.2324	-0.9907	0.0361	-7.8125	-25.4517	12.5122	-87.4402	12.2058	2.1533	38.99
