StartTime: 2021-11-11 13:47:11.168
address	Time(s)	ax(g)	ay(g)	az(g)	wx(deg/s)	wy(deg/s)	wz(deg/s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(°)
0x50	 13:47:11.709	-0.0298	-1.0029	-0.0093	-0.1831	-0.7324	0.3052	-90.5493	1.6754	0.7361	34.80
0x50	 13:47:11.719	-0.0303	-1.0034	-0.0098	-0.1831	-0.7324	0.3052	-90.5493	1.6754	0.7416	34.80
0x50	 13:47:11.729	-0.0303	-1.0034	-0.0098	-0.3662	-0.6714	0.3662	-90.5548	1.6809	0.7471	34.81
0x50	 13:47:11.739	-0.0308	-1.0044	-0.0093	-0.3662	-0.6714	0.3662	-90.5603	1.6864	0.7581	34.81
0x50	 13:47:11.749	-0.0308	-1.0044	-0.0093	-0.3662	-0.6714	0.3662	-90.5603	1.6919	0.7635	34.80
0x50	 13:47:11.759	-0.0303	-1.0063	-0.0083	-0.3662	-0.6714	0.3662	-90.5658	1.6919	0.7690	34.80
0x50	 13:47:11.769	-0.0303	-1.0063	-0.0083	-0.4272	-0.4272	0.2441	-90.5658	1.6974	0.7745	34.80
0x50	 13:47:11.779	-0.0298	-1.0068	-0.0063	-0.4272	-0.4272	0.2441	-90.5713	1.6974	0.7800	34.80
0x50	 13:47:11.789	-0.0298	-1.0068	-0.0063	-0.4272	-0.4883	0.0000	-90.5713	1.6974	0.7800	34.80
0x50	 13:47:11.799	-0.0273	-1.0054	-0.0063	-0.4272	-0.4883	0.0000	-90.5768	1.6974	0.7855	34.80
0x50	 13:47:11.809	-0.0273	-1.0054	-0.0063	-0.4883	-0.5493	0.0000	-90.5768	1.6974	0.7910	34.79
0x50	 13:47:11.819	-0.0269	-1.0039	-0.0088	-0.4883	-0.5493	0.0000	-90.5768	1.6974	0.7965	34.79
0x50	 13:47:11.851	-0.0269	-1.0039	-0.0088	-0.4883	0.0000	0.0000	-90.5823	1.6974	0.7965	34.81
0x50	 13:47:11.851	-0.0313	-1.0044	-0.0107	-0.4883	0.0000	0.0000	-90.5878	1.6919	0.7965	34.81
0x50	 13:47:11.851	-0.0313	-1.0044	-0.0107	-0.3662	0.4272	0.0000	-90.5933	1.6919	0.7965	34.80
0x50	 13:47:11.859	-0.0332	-1.0034	-0.0083	-0.3662	0.4272	0.0000	-90.5933	1.6974	0.7910	34.80
0x50	 13:47:11.869	-0.0332	-1.0034	-0.0083	-0.1831	0.0000	0.0000	-90.5933	1.6974	0.7910	34.82
0x50	 13:47:11.879	-0.0327	-1.0059	-0.0088	-0.1831	0.0000	0.0000	-90.5988	1.6974	0.7910	34.82
0x50	 13:47:11.889	-0.0327	-1.0059	-0.0088	-0.1831	-0.7935	0.0000	-90.5988	1.7029	0.7965	34.81
0x50	 13:47:11.900	-0.0288	-1.0078	-0.0127	-0.1831	-0.7935	0.0000	-90.5988	1.7029	0.8075	34.81
0x50	 13:47:11.910	-0.0288	-1.0078	-0.0127	-0.2441	-1.0986	0.0000	-90.5988	1.7029	0.8185	34.80
0x50	 13:47:11.920	-0.0269	-1.0083	-0.0137	-0.2441	-1.0986	0.0000	-90.6042	1.7029	0.8295	34.80
0x50	 13:47:11.930	-0.0269	-1.0083	-0.0137	-0.3052	-0.6714	0.0000	-90.6097	1.6974	0.8350	34.80
0x50	 13:47:11.939	-0.0278	-1.0083	-0.0122	-0.3052	-0.6714	0.0000	-90.6152	1.6974	0.8405	34.80
0x50	 13:47:11.950	-0.0278	-1.0083	-0.0122	-0.3662	-0.5493	0.0000	-90.6152	1.6974	0.8459	34.80
