StartTime: 2022-05-03 22:49:51.270
address	Time(s)	ax(g)	ay(g)	az(g)	wx(deg/s)	wy(deg/s)	wz(deg/s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(°)
0x50	 22:49:52.507	-0.0034	-1.0112	-0.0151	4.6997	-0.4883	3.8452	-90.1813	-0.4504	-9.4647	36.95
0x50	 22:49:52.517	0.0293	-1.0034	-0.0200	3.9063	1.8921	2.5635	-90.1538	-0.4340	-9.4812	36.96
0x50	 22:49:52.526	0.0293	-1.0034	-0.0200	3.9063	1.8921	2.5635	-90.1263	-0.4230	-9.5032	36.96
0x50	 22:49:52.557	-0.0010	-0.9956	-0.0181	3.1128	0.4883	2.2583	-90.1044	-0.3955	-9.5032	36.96
0x50	 22:49:52.557	-0.0010	-0.9956	-0.0181	3.1128	0.4883	2.2583	-90.0824	-0.3680	-9.5087	36.96
0x50	 22:49:52.558	0.0376	-0.9966	-0.0278	2.9907	3.2349	1.5259	-90.0659	-0.3735	-9.5416	36.96
0x50	 22:49:52.565	0.0376	-0.9966	-0.0278	2.9907	3.2349	1.5259	-90.0549	-0.3735	-9.5746	36.96
0x50	 22:49:52.576	0.0063	-0.9966	-0.0332	2.5635	0.3052	1.6479	-90.0439	-0.3571	-9.5801	36.97
0x50	 22:49:52.586	0.0063	-0.9966	-0.0332	2.5635	0.3052	1.6479	-90.0385	-0.3406	-9.5801	36.97
0x50	 22:49:52.596	0.0200	-0.9985	-0.0317	1.9531	-0.3662	1.4648	-90.0385	-0.3351	-9.5801	36.94
0x50	 22:49:52.606	0.0200	-0.9985	-0.0317	1.9531	-0.3662	1.4648	-90.0385	-0.3296	-9.5746	36.94
0x50	 22:49:52.616	0.0024	-1.0039	-0.0288	1.2207	-0.9155	1.5259	-90.0385	-0.3131	-9.5636	36.96
0x50	 22:49:52.626	0.0024	-1.0039	-0.0288	1.2207	-0.9155	1.5259	-90.0439	-0.2966	-9.5581	36.96
0x50	 22:49:52.636	0.0273	-1.0103	-0.0352	0.3052	0.2441	0.7324	-90.0604	-0.3021	-9.5581	36.95
0x50	 22:49:52.646	0.0273	-1.0103	-0.0352	0.3052	0.2441	0.7324	-90.0769	-0.3076	-9.5581	36.95
0x50	 22:49:52.656	0.0278	-1.0083	-0.0371	0.2441	2.9297	0.4883	-90.0934	-0.3131	-9.5911	36.95
0x50	 22:49:52.666	0.0278	-1.0083	-0.0371	0.2441	2.9297	0.4883	-90.1099	-0.3186	-9.6185	36.95
0x50	 22:49:52.676	0.0332	-1.0093	-0.0327	-0.3662	6.8359	-0.1831	-90.1318	-0.3406	-9.6899	36.96
0x50	 22:49:52.686	0.0332	-1.0093	-0.0327	-0.3662	6.8359	-0.1831	-90.1538	-0.3571	-9.7559	36.96
