StartTime: 2022-05-01 21:57:07.107
address	Time(s)	ax(g)	ay(g)	az(g)	wx(deg/s)	wy(deg/s)	wz(deg/s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(°)
0x50	 21:57:07.695	0.0044	-0.9844	0.1357	-2.1973	-3.2959	-2.0752	-83.7268	-1.1755	-10.4480	37.25
0x50	 21:57:07.696	0.0044	-0.9844	0.1357	-2.1973	-3.2959	-2.0752	-83.7323	-1.1920	-10.4150	37.25
0x50	 21:57:07.706	0.0073	-0.9888	0.1343	-2.1362	-3.7842	-2.0142	-83.7378	-1.2030	-10.3821	37.26
0x50	 21:57:07.716	0.0073	-0.9888	0.1343	-2.1362	-3.7842	-2.0142	-83.7433	-1.2195	-10.3436	37.26
0x50	 21:57:07.726	0.0137	-1.0020	0.1338	-1.4648	-3.6621	-2.0142	-83.7488	-1.2415	-10.3107	37.26
0x50	 21:57:07.736	0.0137	-1.0020	0.1338	-1.4648	-3.6621	-2.0142	-83.7488	-1.2579	-10.2777	37.26
0x50	 21:57:07.746	0.0210	-1.0205	0.1284	-0.3662	-3.0518	-2.1362	-83.7433	-1.2854	-10.2502	37.26
0x50	 21:57:07.756	0.0210	-1.0205	0.1284	-0.3662	-3.0518	-2.1362	-83.7378	-1.3074	-10.2173	37.26
0x50	 21:57:07.767	0.0352	-1.0298	0.1187	0.9155	-0.7324	-1.9531	-83.7268	-1.3348	-10.2173	37.27
0x50	 21:57:07.777	0.0352	-1.0298	0.1187	0.9155	-0.7324	-1.9531	-83.7158	-1.3568	-10.2118	37.27
0x50	 21:57:07.786	0.0347	-1.0273	0.1104	1.8311	0.4883	-1.7700	-83.6993	-1.3788	-10.2173	37.26
0x50	 21:57:07.797	0.0347	-1.0273	0.1104	1.8311	0.4883	-1.7700	-83.6829	-1.4063	-10.2228	37.26
0x50	 21:57:07.807	0.0420	-1.0107	0.1050	2.3804	0.4272	-1.4038	-83.6609	-1.4282	-10.2283	37.26
0x50	 21:57:07.817	0.0420	-1.0107	0.1050	2.3804	0.4272	-1.4038	-83.6444	-1.4502	-10.2338	37.26
0x50	 21:57:07.827	0.0498	-0.9941	0.0957	2.5635	1.7700	-0.4883	-83.6224	-1.4667	-10.2502	37.28
0x50	 21:57:07.837	0.0498	-0.9941	0.0957	2.5635	1.7700	-0.4883	-83.6060	-1.4832	-10.2722	37.28
0x50	 21:57:07.847	0.0391	-0.9883	0.0830	2.4414	3.2349	0.4883	-83.6005	-1.4832	-10.3052	37.27
0x50	 21:57:07.857	0.0391	-0.9883	0.0830	2.4414	3.2349	0.4883	-83.5895	-1.4832	-10.3326	37.27
0x50	 21:57:07.867	0.0317	-0.9897	0.0767	1.8921	2.6855	0.6104	-83.5895	-1.4777	-10.3601	37.27
0x50	 21:57:07.901	0.0317	-0.9897	0.0767	1.8921	2.6855	0.6104	-83.5895	-1.4722	-10.3876	37.27
0x50	 21:57:07.901	0.0298	-0.9893	0.0791	0.7935	2.3193	0.1831	-83.6005	-1.4667	-10.4095	37.26
0x50	 21:57:07.901	0.0298	-0.9893	0.0791	0.7935	2.3193	0.1831	-83.6115	-1.4667	-10.4315	37.26
0x50	 21:57:07.907	0.0337	-0.9873	0.0854	-0.5493	4.2114	-0.3052	-83.6279	-1.4722	-10.4755	37.25
0x50	 21:57:07.917	0.0337	-0.9873	0.0854	-0.5493	4.2114	-0.3052	-83.6499	-1.4722	-10.5139	37.25
0x50	 21:57:07.927	0.0259	-0.9863	0.0918	-1.6479	6.3477	-0.3662	-83.6719	-1.4722	-10.5798	37.26
0x50	 21:57:07.937	0.0259	-0.9863	0.0918	-1.6479	6.3477	-0.3662	-83.6993	-1.4667	-10.6458	37.26
