StartTime: 2022-05-01 21:54:31.644
address	Time(s)	ax(g)	ay(g)	az(g)	wx(deg/s)	wy(deg/s)	wz(deg/s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(°)
0x50	 21:54:32.787	0.0449	-1.0083	0.0269	-0.6714	-1.9531	-0.6714	-88.7036	-2.8125	-1.7358	37.13
0x50	 21:54:32.797	0.0449	-1.0083	0.0269	-0.6714	-1.9531	-0.6714	-88.7091	-2.8125	-1.7194	37.13
0x50	 21:54:32.807	0.0562	-1.0049	0.0225	-0.6714	-3.0518	-0.8545	-88.7146	-2.8290	-1.6864	37.12
0x50	 21:54:32.817	0.0562	-1.0049	0.0225	-0.6714	-3.0518	-0.8545	-88.7256	-2.8400	-1.6589	37.12
0x50	 21:54:32.828	0.0601	-0.9990	0.0205	-0.6104	-3.0518	-0.7935	-88.7311	-2.8564	-1.6260	37.14
0x50	 21:54:32.838	0.0601	-0.9990	0.0205	-0.6104	-3.0518	-0.7935	-88.7421	-2.8674	-1.5985	37.14
0x50	 21:54:32.848	0.0640	-0.9976	0.0234	-0.6104	-3.2349	-0.4883	-88.7476	-2.8839	-1.5656	37.13
0x50	 21:54:32.858	0.0640	-0.9976	0.0234	-0.6104	-3.2349	-0.4883	-88.7531	-2.8949	-1.5326	37.13
0x50	 21:54:32.868	0.0654	-0.9932	0.0303	0.0000	-4.7607	0.0000	-88.7531	-2.9059	-1.4832	37.13
0x50	 21:54:32.878	0.0654	-0.9932	0.0303	0.0000	-4.7607	0.0000	-88.7476	-2.9169	-1.4392	37.13
0x50	 21:54:32.888	0.0776	-0.9941	0.0352	0.7935	-6.7139	0.0000	-88.7366	-2.9333	-1.3678	37.13
0x50	 21:54:32.898	0.0776	-0.9941	0.0352	0.7935	-6.7139	0.0000	-88.7256	-2.9498	-1.3019	37.13
0x50	 21:54:32.908	0.1084	-1.0117	0.0474	2.2583	-5.6152	-1.1597	-88.6926	-2.9938	-1.2469	37.12
0x50	 21:54:32.918	0.1084	-1.0117	0.0474	2.2583	-5.6152	-1.1597	-88.6597	-3.0377	-1.1920	37.12
0x50	 21:54:32.928	0.1333	-1.0112	0.0537	4.5776	2.0752	-3.7842	-88.5938	-3.1201	-1.2140	37.14
0x50	 21:54:32.938	0.1333	-1.0112	0.0537	4.5776	2.0752	-3.7842	-88.5333	-3.2025	-1.2360	37.14
0x50	 21:54:32.948	0.1270	-1.0176	0.0610	5.6763	7.5684	-6.8970	-88.4509	-3.3069	-1.3129	37.13
0x50	 21:54:32.975	0.1270	-1.0176	0.0610	5.6763	7.5684	-6.8970	-88.3740	-3.4113	-1.3898	37.13
0x50	 21:54:32.975	0.1299	-1.0210	0.0693	7.6904	5.8594	-9.5825	-88.2697	-3.5431	-1.4502	37.13
0x50	 21:54:32.978	0.1299	-1.0210	0.0693	7.6904	5.8594	-9.5825	-88.1708	-3.6694	-1.5106	37.13
0x50	 21:54:32.988	0.1523	-1.0195	0.0659	8.3618	2.3804	-11.3525	-88.0664	-3.8287	-1.5381	37.13
0x50	 21:54:32.998	0.1523	-1.0195	0.0659	8.3618	2.3804	-11.3525	-87.9620	-3.9880	-1.5656	37.13
0x50	 21:54:33.008	0.1865	-1.0234	0.0654	8.4229	3.2959	-13.6108	-87.8632	-4.1858	-1.6040	37.13
0x50	 21:54:33.018	0.1865	-1.0234	0.0654	8.4229	3.2959	-13.6108	-87.7588	-4.3781	-1.6425	37.13
0x50	 21:54:33.029	0.2002	-1.0254	0.0640	9.2163	8.7280	-15.8691	-87.6489	-4.5978	-1.7358	37.13
0x50	 21:54:33.038	0.2002	-1.0254	0.0640	9.2163	8.7280	-15.8691	-87.5391	-4.8175	-1.8292	37.13
0x50	 21:54:33.048	0.2163	-1.0464	0.0571	10.6812	12.5122	-18.4937	-87.4127	-5.0647	-1.9666	37.12
0x50	 21:54:33.059	0.2163	-1.0464	0.0571	10.6812	12.5122	-18.4937	-87.2919	-5.3064	-2.0984	37.12
0x50	 21:54:33.068	0.2305	-1.0581	0.0435	13.1836	15.5029	-20.7520	-87.1490	-5.5756	-2.2632	37.12
0x50	 21:54:33.079	0.2305	-1.0581	0.0435	13.1836	15.5029	-20.7520	-87.0062	-5.8392	-2.4280	37.12
0x50	 21:54:33.088	0.2188	-1.0415	0.0430	14.5874	15.0757	-22.9492	-86.8524	-6.1194	-2.5928	37.13
0x50	 21:54:33.098	0.2188	-1.0415	0.0430	14.5874	15.0757	-22.9492	-86.6986	-6.3940	-2.7576	37.13
0x50	 21:54:33.108	0.2266	-1.0298	0.0400	14.5874	14.5264	-26.0010	-86.5448	-6.7017	-2.9169	37.13
0x50	 21:54:33.118	0.2266	-1.0298	0.0400	14.5874	14.5264	-26.0010	-86.3965	-7.0093	-3.0817	37.13
0x50	 21:54:33.128	0.2144	-1.0215	0.0356	12.5122	12.5122	-29.2969	-86.2701	-7.3389	-3.2245	37.13
0x50	 21:54:33.138	0.2144	-1.0215	0.0356	12.5122	12.5122	-29.2969	-86.1438	-7.6630	-3.3673	37.13
0x50	 21:54:33.148	0.2158	-1.0225	0.0151	10.0708	9.5825	-32.8369	-86.0614	-8.0255	-3.4882	37.14
0x50	 21:54:33.180	0.2158	-1.0225	0.0151	10.0708	9.5825	-32.8369	-85.9735	-8.3826	-3.6090	37.14
0x50	 21:54:33.180	0.2119	-1.0288	-0.0171	7.4463	6.8970	-35.7056	-85.9351	-8.7616	-3.7024	37.13
0x50	 21:54:33.180	0.2119	-1.0288	-0.0171	7.4463	6.8970	-35.7056	-85.9021	-9.1406	-3.7958	37.13
0x50	 21:54:33.188	0.2041	-1.0269	-0.0386	4.3945	2.6855	-37.6587	-85.9076	-9.5306	-3.8507	37.13
0x50	 21:54:33.198	0.2041	-1.0269	-0.0386	4.3945	2.6855	-37.6587	-85.9186	-9.9152	-3.9056	37.13
0x50	 21:54:33.219	0.1914	-1.0103	-0.0576	0.6104	-1.4648	-38.3911	-85.9845	-10.3052	-3.9166	37.12
0x50	 21:54:33.219	0.1914	-1.0103	-0.0576	0.6104	-1.4648	-38.3911	-86.0504	-10.6897	-3.9331	37.12
0x50	 21:54:33.258	0.1636	-1.0049	-0.0771	-4.3945	-11.1694	-38.2080	-86.1932	-11.0577	-3.8452	37.13
0x50	 21:54:33.258	0.1636	-1.0049	-0.0771	-4.3945	-11.1694	-38.2080	-86.3361	-11.4258	-3.7573	37.13
0x50	 21:54:33.258	0.1685	-1.0225	-0.1069	-9.6436	-23.0713	-37.7197	-86.5668	-11.7938	-3.5486	37.14
0x50	 21:54:33.259	0.1685	-1.0225	-0.1069	-9.6436	-23.0713	-37.7197	-86.7975	-12.1564	-3.3344	37.14
0x50	 21:54:33.268	0.1880	-1.0215	-0.1387	-15.3198	-26.6724	-36.2549	-87.1161	-12.5079	-3.0817	37.12
0x50	 21:54:33.278	0.1880	-1.0215	-0.1387	-15.3198	-26.6724	-36.2549	-87.4237	-12.8595	-2.8290	37.12
0x50	 21:54:33.288	0.1260	-0.9961	-0.1548	-23.3154	-30.7007	-33.2642	-87.8357	-13.1451	-2.5269	37.13
0x50	 21:54:33.298	0.1260	-0.9961	-0.1548	-23.3154	-30.7007	-33.2642	-88.2477	-13.4253	-2.2247	37.13
0x50	 21:54:33.308	0.1011	-0.9966	-0.1440	-31.0669	-53.2227	-30.9448	-88.7750	-13.6670	-1.6919	37.12
0x50	 21:54:33.318	0.1011	-0.9966	-0.1440	-31.0669	-53.2227	-30.9448	-89.3024	-13.9087	-1.1481	37.12
0x50	 21:54:33.337	0.1597	-0.9922	-0.1689	-36.2549	-67.1387	-28.2593	-89.9286	-14.1449	-0.4614	37.14
0x50	 21:54:33.339	0.1597	-0.9922	-0.1689	-36.2549	-67.1387	-28.2593	-90.5548	-14.3756	0.2252	37.14
0x50	 21:54:33.348	0.1812	-0.9907	-0.2065	-43.2129	-59.5093	-23.3765	-91.2469	-14.5569	0.8405	37.12
0x50	 21:54:33.358	0.1812	-0.9907	-0.2065	-43.2129	-59.5093	-23.3765	-91.9336	-14.7327	1.4612	37.12
0x50	 21:54:33.369	0.1592	-0.9976	-0.2129	-50.0488	-47.9736	-18.5547	-92.6587	-14.8425	1.9666	37.12
0x50	 21:54:33.401	0.1592	-0.9976	-0.2129	-50.0488	-47.9736	-18.5547	-93.3728	-14.9414	2.4719	37.12
0x50	 21:54:33.401	0.0957	-1.0137	-0.1880	-54.8706	-49.4995	-12.2070	-94.1199	-14.9414	2.9883	37.13
0x50	 21:54:33.401	0.0957	-1.0137	-0.1880	-54.8706	-49.4995	-12.2070	-94.8615	-14.9304	3.5101	37.13
0x50	 21:54:33.409	0.1006	-1.0259	-0.1826	-58.2275	-57.1899	-5.0659	-95.6415	-14.8370	4.1034	37.13
0x50	 21:54:33.419	0.1006	-1.0259	-0.1826	-58.2275	-57.1899	-5.0659	-96.4105	-14.7382	4.6967	37.13
0x50	 21:54:33.429	0.1143	-1.0205	-0.1855	-57.9834	-52.6733	5.8594	-97.1576	-14.5349	5.2295	37.13
0x50	 21:54:33.439	0.1143	-1.0205	-0.1855	-57.9834	-52.6733	5.8594	-97.8992	-14.3317	5.7623	37.13
0x50	 21:54:33.449	0.0957	-1.0322	-0.1875	-57.8003	-44.5557	17.9443	-98.6023	-14.0021	6.1908	37.13
0x50	 21:54:33.459	0.0957	-1.0322	-0.1875	-57.8003	-44.5557	17.9443	-99.2889	-13.6725	6.6193	37.13
0x50	 21:54:33.469	0.0649	-1.0259	-0.1816	-57.6782	-41.7480	28.3813	-99.9591	-13.2275	6.9983	37.12
0x50	 21:54:33.479	0.0649	-1.0259	-0.1816	-57.6782	-41.7480	28.3813	-100.6128	-12.7826	7.3663	37.12
0x50	 21:54:33.489	0.0654	-1.0229	-0.1719	-58.1055	-43.1519	33.9966	-101.2610	-12.2827	7.7399	37.13
0x50	 21:54:33.499	0.0654	-1.0229	-0.1719	-58.1055	-43.1519	33.9966	-101.8927	-11.7828	8.1024	37.13
0x50	 21:54:33.508	0.0830	-1.0171	-0.1763	-56.7627	-36.9873	38.3911	-102.4915	-11.2610	8.3936	37.13
0x50	 21:54:33.519	0.0830	-1.0171	-0.1763	-56.7627	-36.9873	38.3911	-103.0847	-10.7446	8.6792	37.13
0x50	 21:54:33.530	0.0645	-1.0156	-0.1875	-56.6406	-32.5317	45.7153	-103.6615	-10.1624	8.8934	37.13
0x50	 21:54:33.539	0.0645	-1.0156	-0.1875	-56.6406	-32.5317	45.7153	-104.2218	-9.5801	9.1077	37.13
0x50	 21:54:33.549	0.0522	-1.0176	-0.1870	-55.6030	-32.7759	55.2368	-104.7656	-8.9044	9.2889	37.14
0x50	 21:54:33.559	0.0522	-1.0176	-0.1870	-55.6030	-32.7759	55.2368	-105.3040	-8.2288	9.4702	37.14
